(0.835785511162436, 800.0, 0.5, 0.5)
(0.8360290007403983, 800.0, 0.9, 0.30000000000000004)
(0.837299660959702, 800.0, 0.6000000000000001, 0.2)
(0.8375414093914023, 800.0, 0.5, 0.2)
(0.8375701857049033, 800.0, 0.1, 0.30000000000000004)
(0.8375840585324682, 800.0, 0.7000000000000001, 0.2)
(0.8380663894884486, 800.0, 0.8, 0.2)
(0.8382636903396506, 800.0, 0.4, 0.2)
(0.8385148321651866, 800.0, 0.9, 0.2)
(0.8393002783493254, 800.0, 0.30000000000000004, 0.2)
(0.8403925954292651, 800.0, 0.2, 0.2)
(0.8433208126053721, 800.0, 0.1, 0.2)
(0.846658352700034, 800.0, 0.7000000000000001, 0.1)
(0.8467560385782907, 800.0, 0.8, 0.1)
(0.846860386288796, 800.0, 0.6000000000000001, 0.1)
(0.8471544196583926, 800.0, 0.9, 0.1)
(0.8473491508208104, 800.0, 0.5, 0.1)
(0.84812522724351, 800.0, 0.4, 0.1)
(0.8491668535837037, 800.0, 0.30000000000000004, 0.1)
(0.8505499515198294, 800.0, 0.2, 0.1)
(0.85281719654644, 800.0, 0.1, 0.1)
(0.8731284778469512, 800.0, 0.0, 0.2)
(0.8731284778469512, 800.0, 0.0, 0.30000000000000004)
(0.8731284778469512, 800.0, 0.0, 0.4)
(0.8731284778469512, 800.0, 0.0, 0.5)
(0.8731284778469512, 800.0, 0.0, 0.6)
(0.8731284778469512, 800.0, 0.0, 0.7000000000000001)
(0.8731284778469512, 800.0, 0.0, 0.8)
(0.8731284778469512, 800.0, 0.0, 0.9)
(0.8731284778469512, 800.0, 0.0, 0.1)
(1.632108625396666, 1.2589254117941673, 0.9, 0.1)
(1.6494744161775337, 1.2589254117941673, 0.9, 0.2)
(1.658275353462826, 1.2589254117941673, 0.9, 0.30000000000000004)
(1.6640128657427322, 1.2589254117941673, 0.9, 0.4)
(1.6669062418696106, 1.9498445997580456, 0.9, 0.1)
(1.6684756001087042, 1.2589254117941673, 0.9, 0.5)
(1.669555817441895, 1.2589254117941673, 0.8, 0.1)
(1.6723966203662533, 1.2589254117941673, 0.9, 0.6)
(1.676201264972316, 1.2589254117941673, 0.9, 0.7000000000000001)
(1.6802760640380436, 1.2589254117941673, 0.9, 0.8)
(1.6851997323396903, 1.2589254117941673, 0.9, 0.9)
(1.693709866460991, 1.2589254117941673, 0.8, 0.2)
(1.696229834703805, 1.2589254117941673, 0.7000000000000001, 0.1)
(1.699886092142341, 1.9498445997580456, 0.9, 0.2)
(1.7050806557734046, 1.2589254117941673, 0.8, 0.30000000000000004)
(1.7123011655141396, 1.2589254117941673, 0.8, 0.4)
(1.7152945461638804, 1.2589254117941673, 0.6000000000000001, 0.1)
(1.7167294626941716, 1.9498445997580456, 0.9, 0.30000000000000004)
(1.7178004137301075, 1.2589254117941673, 0.8, 0.5)
(1.7208820359361778, 1.2589254117941673, 0.7000000000000001, 0.2)
(1.7225316485043574, 1.2589254117941673, 0.8, 0.6)
(1.7270253639984834, 1.2589254117941673, 0.8, 0.7000000000000001)
(1.727707131229874, 1.9498445997580456, 0.9, 0.4)
(1.729338162465021, 1.2589254117941673, 0.5, 0.1)
(1.7317101950112652, 1.2589254117941673, 0.8, 0.8)
(1.7317971707368072, 3.019951720402016, 0.9, 0.1)
(1.7320577900511607, 1.2589254117941673, 0.7000000000000001, 0.30000000000000004)
(1.7362645948317217, 1.9498445997580456, 0.9, 0.5)
(1.7364145870276373, 1.9498445997580456, 0.8, 0.1)
(1.7371038315531646, 1.2589254117941673, 0.8, 0.9)
(1.7382007882243236, 1.2589254117941673, 0.6000000000000001, 0.2)
(1.7390573640537148, 1.2589254117941673, 0.7000000000000001, 0.4)
(1.7400108331387227, 1.2589254117941673, 0.4, 0.1)
(1.7438415246208154, 1.9498445997580456, 0.9, 0.6)
(1.7443037321549202, 1.2589254117941673, 0.7000000000000001, 0.5)
(1.7483058574416181, 1.2589254117941673, 0.30000000000000004, 0.1)
(1.74834874008366, 1.2589254117941673, 0.6000000000000001, 0.30000000000000004)
(1.7487360228114655, 1.2589254117941673, 0.7000000000000001, 0.6)
(1.7499482745706707, 1.2589254117941673, 0.5, 0.2)
(1.7512958381362507, 1.9498445997580456, 0.9, 0.7000000000000001)
(1.752853485061691, 1.2589254117941673, 0.7000000000000001, 0.7000000000000001)
(1.7546171809751294, 1.2589254117941673, 0.6000000000000001, 0.4)
(1.7548182614794834, 1.2589254117941673, 0.2, 0.1)
(1.757014502631158, 1.2589254117941673, 0.7000000000000001, 0.8)
(1.7583701266381473, 1.2589254117941673, 0.4, 0.2)
(1.7589028915595777, 1.2589254117941673, 0.5, 0.30000000000000004)
(1.7592327026535446, 1.2589254117941673, 0.6000000000000001, 0.5)
(1.7594400927782812, 1.9498445997580456, 0.9, 0.8)
(1.7599076433718714, 1.2589254117941673, 0.1, 0.1)
(1.761578207486295, 1.2589254117941673, 0.7000000000000001, 0.9)
(1.763054477494166, 1.2589254117941673, 0.6000000000000001, 0.6)
(1.763792441082491, 1.2589254117941673, 0.0, 0.1)
(1.764338624468205, 1.2589254117941673, 0.5, 0.4)
(1.7646322996295922, 1.2589254117941673, 0.30000000000000004, 0.2)
(1.766184239833412, 1.2589254117941673, 0.4, 0.30000000000000004)
(1.7665219287128853, 1.2589254117941673, 0.6000000000000001, 0.7000000000000001)
(1.7682576780934747, 1.2589254117941673, 0.5, 0.5)
(1.769351602944066, 1.2589254117941673, 0.2, 0.2)
(1.7695276580668184, 1.9498445997580456, 0.9, 0.9)
(1.7699220178335446, 1.2589254117941673, 0.6000000000000001, 0.8)
(1.7708268291419873, 1.2589254117941673, 0.4, 0.4)
(1.7714232289573717, 1.2589254117941673, 0.30000000000000004, 0.30000000000000004)
(1.7714299420854256, 1.2589254117941673, 0.5, 0.6)
(1.7728577453138268, 1.2589254117941673, 0.1, 0.2)
(1.7735009026621953, 1.2589254117941673, 0.6000000000000001, 0.9)
(1.7740933432139234, 1.2589254117941673, 0.4, 0.5)
(1.774237405604172, 1.2589254117941673, 0.5, 0.7000000000000001)
(1.7752477929949997, 1.2589254117941673, 0.2, 0.30000000000000004)
(1.7753221864107076, 1.2589254117941673, 0.0, 0.2)
(1.775358972414835, 1.2589254117941673, 0.30000000000000004, 0.4)
(1.7766708528429243, 1.2589254117941673, 0.4, 0.6)
(1.776912036031188, 1.2589254117941673, 0.5, 0.8)
(1.7779797355975318, 1.2589254117941673, 0.1, 0.30000000000000004)
(1.7780540670293012, 1.2589254117941673, 0.30000000000000004, 0.5)
(1.7785751193952157, 1.2589254117941673, 0.2, 0.4)
(1.7788921908846735, 1.2589254117941673, 0.4, 0.7000000000000001)
(1.7796289154936507, 1.2589254117941673, 0.5, 0.9)
(1.77977549685959, 1.2589254117941673, 0.0, 0.30000000000000004)
(1.7801220977046401, 1.2589254117941673, 0.30000000000000004, 0.6)
(1.7807904541259338, 1.2589254117941673, 0.2, 0.5)
(1.780796005550226, 1.2589254117941673, 0.1, 0.4)
(1.7809486453807675, 1.2589254117941673, 0.4, 0.8)
(1.7818544479954044, 1.2589254117941673, 0.30000000000000004, 0.7000000000000001)
(1.7821716293585799, 1.2589254117941673, 0.0, 0.4)
(1.7824423102782658, 1.2589254117941673, 0.2, 0.6)
(1.7826235799629435, 1.2589254117941673, 0.1, 0.5)
(1.7829706157012875, 1.2589254117941673, 0.4, 0.9)
(1.7833430567226647, 1.9498445997580456, 0.8, 0.2)
(1.783411814134344, 1.2589254117941673, 0.30000000000000004, 0.8)
(1.7836995231969786, 1.2589254117941673, 0.0, 0.5)
(1.7837865858956832, 1.2589254117941673, 0.2, 0.7000000000000001)
(1.7839524511776352, 1.2589254117941673, 0.1, 0.6)
(1.784795287233963, 1.2589254117941673, 0.0, 0.6)
(1.7848957006447799, 1.2589254117941673, 0.30000000000000004, 0.9)
(1.7849602275932286, 1.2589254117941673, 0.2, 0.8)
(1.785007454736626, 1.2589254117941673, 0.1, 0.7000000000000001)
(1.7856560787378863, 1.2589254117941673, 0.0, 0.7000000000000001)
(1.7859065905795062, 1.2589254117941673, 0.1, 0.8)
(1.7860454687588974, 1.2589254117941673, 0.2, 0.9)
(1.7862320475807902, 1.9498445997580456, 0.7000000000000001, 0.1)
(1.7863846782407304, 1.2589254117941673, 0.0, 0.8)
(1.7867190960951658, 1.2589254117941673, 0.1, 0.9)
(1.7870420006891312, 1.2589254117941673, 0.0, 0.9)
(1.7956888029669196, 3.019951720402016, 0.9, 0.2)
(1.8054723271688111, 1.9498445997580456, 0.8, 0.30000000000000004)
(1.819512635850509, 1.9498445997580456, 0.8, 0.4)
(1.8216308516492343, 1.9498445997580456, 0.6000000000000001, 0.1)
(1.828424218037027, 3.019951720402016, 0.9, 0.30000000000000004)
(1.8302465417799025, 1.9498445997580456, 0.8, 0.5)
(1.8343192515742766, 1.9498445997580456, 0.7000000000000001, 0.2)
(1.8395613413098215, 1.9498445997580456, 0.8, 0.6)
(1.8474852875100933, 1.9498445997580456, 0.5, 0.1)
(1.8485155089685346, 1.9498445997580456, 0.8, 0.7000000000000001)
(1.849731863431708, 3.019951720402016, 0.9, 0.4)
(1.8544013791154061, 4.677351412871983, 0.9, 0.1)
(1.8560894957281593, 1.9498445997580456, 0.7000000000000001, 0.30000000000000004)
(1.8579843851598072, 1.9498445997580456, 0.8, 0.8)
(1.8624018580003765, 3.019951720402016, 0.8, 0.1)
(1.866292427429749, 1.9498445997580456, 0.6000000000000001, 0.2)
(1.8663553654097613, 3.019951720402016, 0.9, 0.5)
(1.8669767951150196, 1.9498445997580456, 0.4, 0.1)
(1.869054443131744, 1.9498445997580456, 0.8, 0.9)
(1.869719458233956, 1.9498445997580456, 0.7000000000000001, 0.4)
(1.8799879221312266, 1.9498445997580456, 0.7000000000000001, 0.5)
(1.8811456710333279, 3.019951720402016, 0.9, 0.6)
(1.8820378593497915, 1.9498445997580456, 0.30000000000000004, 0.1)
(1.8860074065332684, 1.9498445997580456, 0.6000000000000001, 0.30000000000000004)
(1.8875938593170163, 1.9498445997580456, 0.5, 0.2)
(1.8887429863081655, 1.9498445997580456, 0.7000000000000001, 0.6)
(1.8938382482570464, 1.9498445997580456, 0.2, 0.1)
(1.8958275370328144, 3.019951720402016, 0.9, 0.7000000000000001)
(1.8969686241010402, 1.9498445997580456, 0.7000000000000001, 0.7000000000000001)
(1.8981836589147143, 1.9498445997580456, 0.6000000000000001, 0.4)
(1.9026187737730136, 1.9498445997580456, 0.4, 0.2)
(1.9030978147365343, 1.9498445997580456, 0.1, 0.1)
(1.9049211716976657, 1.9498445997580456, 0.5, 0.30000000000000004)
(1.9053841059110193, 1.9498445997580456, 0.7000000000000001, 0.8)
(1.9072021312720342, 1.9498445997580456, 0.6000000000000001, 0.5)
(1.9102667100650297, 1.9498445997580456, 0.0, 0.1)
(1.9120628139526648, 3.019951720402016, 0.9, 0.8)
(1.9136573289642942, 1.9498445997580456, 0.30000000000000004, 0.2)
(1.914732635207371, 1.9498445997580456, 0.7000000000000001, 0.9)
(1.9147416524501766, 1.9498445997580456, 0.6000000000000001, 0.6)
(1.9154352376834174, 1.9498445997580456, 0.5, 0.4)
(1.9176727513451484, 1.9498445997580456, 0.4, 0.30000000000000004)
(1.9216597953048071, 1.9498445997580456, 0.6000000000000001, 0.7000000000000001)
(1.921936269280771, 1.9498445997580456, 0.2, 0.2)
(1.9230618624040947, 1.9498445997580456, 0.5, 0.5)
(1.9266074731253693, 1.9498445997580456, 0.4, 0.4)
(1.9266877026523137, 1.9498445997580456, 0.30000000000000004, 0.30000000000000004)
(1.9281306999568193, 1.9498445997580456, 0.1, 0.2)
(1.9285248082483426, 1.9498445997580456, 0.6000000000000001, 0.8)
(1.9292953824817174, 1.9498445997580456, 0.5, 0.6)
(1.9324004569095503, 3.019951720402016, 0.9, 0.9)
(1.9326113048303055, 1.9498445997580456, 0.0, 0.2)
(1.9329296834402112, 1.9498445997580456, 0.4, 0.5)
(1.933221453093411, 1.9498445997580456, 0.2, 0.30000000000000004)
(1.9342262829978312, 1.9498445997580456, 0.30000000000000004, 0.4)
(1.9348749205936646, 1.9498445997580456, 0.5, 0.7000000000000001)
(1.9358391107254107, 1.9498445997580456, 0.6000000000000001, 0.9)
(1.9379394172358024, 1.9498445997580456, 0.1, 0.30000000000000004)
(1.9379646805251562, 1.9498445997580456, 0.4, 0.6)
(1.9394135810872817, 1.9498445997580456, 0.30000000000000004, 0.5)
(1.9395775112935683, 1.9498445997580456, 0.2, 0.4)
(1.9402545513774427, 1.9498445997580456, 0.5, 0.8)
(1.9411868965293289, 1.9498445997580456, 0.0, 0.30000000000000004)
(1.9423514525926602, 1.9498445997580456, 0.4, 0.7000000000000001)
(1.9433294867726114, 1.9498445997580456, 0.1, 0.4)
(1.9434264612565164, 1.9498445997580456, 0.30000000000000004, 0.6)
(1.9438270903938681, 1.9498445997580456, 0.2, 0.5)
(1.9457867665556492, 1.9498445997580456, 0.5, 0.9)
(1.945817761917792, 1.9498445997580456, 0.0, 0.4)
(1.9464605350163946, 1.9498445997580456, 0.4, 0.8)
(1.9468204308185975, 1.9498445997580456, 0.30000000000000004, 0.7000000000000001)
(1.9468445021955043, 1.9498445997580456, 0.1, 0.5)
(1.9470173589027873, 1.9498445997580456, 0.2, 0.6)
(1.948796699709269, 1.9498445997580456, 0.0, 0.5)
(1.9494172369984086, 1.9498445997580456, 0.1, 0.6)
(1.9496334937862752, 1.9498445997580456, 0.2, 0.7000000000000001)
(1.9499037426081207, 1.9498445997580456, 0.30000000000000004, 0.8)
(1.9505509905046412, 1.9498445997580456, 0.4, 0.9)
(1.9509539222192076, 1.9498445997580456, 0.0, 0.6)
(1.9514727978013227, 1.9498445997580456, 0.1, 0.7000000000000001)
(1.9519360119098945, 1.9498445997580456, 0.2, 0.8)
(1.9526628338510572, 1.9498445997580456, 0.0, 0.7000000000000001)
(1.952875277797145, 1.9498445997580456, 0.30000000000000004, 0.9)
(1.95323457503571, 1.9498445997580456, 0.1, 0.8)
(1.9533475300252299, 3.019951720402016, 0.8, 0.2)
(1.9540837544593412, 1.9498445997580456, 0.2, 0.9)
(1.954118363134918, 1.9498445997580456, 0.0, 0.8)
(1.9546091451855743, 3.019951720402016, 0.7000000000000001, 0.1)
(1.9548348198005512, 1.9498445997580456, 0.1, 0.9)
(1.9554366822370457, 1.9498445997580456, 0.0, 0.9)
(1.9777722790812073, 4.677351412871983, 0.9, 0.2)
(1.9962281705094138, 3.019951720402016, 0.8, 0.30000000000000004)
(2.018648598300023, 3.019951720402016, 0.6000000000000001, 0.1)
(2.0234623758415893, 3.019951720402016, 0.8, 0.4)
(2.040845083145255, 4.677351412871983, 0.9, 0.30000000000000004)
(2.0443731512532852, 3.019951720402016, 0.8, 0.5)
(2.046921909743732, 3.019951720402016, 0.7000000000000001, 0.2)
(2.0626465059766863, 3.019951720402016, 0.8, 0.6)
(2.064378097199706, 3.019951720402016, 0.5, 0.1)
(2.0803575353563977, 3.019951720402016, 0.8, 0.7000000000000001)
(2.081836195936222, 4.677351412871983, 0.9, 0.4)
(2.0830215194263797, 7.244359600749901, 0.9, 0.1)
(2.088744715652539, 3.019951720402016, 0.7000000000000001, 0.30000000000000004)
(2.096309461784507, 4.677351412871983, 0.8, 0.1)
(2.0982027770688614, 3.019951720402016, 0.4, 0.1)
(2.099239436974944, 3.019951720402016, 0.8, 0.8)
(2.103539165026808, 3.019951720402016, 0.6000000000000001, 0.2)
(2.113812583690685, 4.677351412871983, 0.9, 0.5)
(2.115035346673583, 3.019951720402016, 0.7000000000000001, 0.4)
(2.1214513207501486, 3.019951720402016, 0.8, 0.9)
(2.1239953067936486, 3.019951720402016, 0.30000000000000004, 0.1)
(2.134992883129062, 3.019951720402016, 0.7000000000000001, 0.5)
(2.139887606075765, 3.019951720402016, 0.5, 0.2)
(2.141081910192816, 3.019951720402016, 0.6000000000000001, 0.30000000000000004)
(2.142312088980736, 4.677351412871983, 0.9, 0.6)
(2.1441074660025308, 3.019951720402016, 0.2, 0.1)
(2.1521709993636207, 3.019951720402016, 0.7000000000000001, 0.6)
(2.1600101029490344, 3.019951720402016, 0.1, 0.1)
(2.164412300211895, 3.019951720402016, 0.6000000000000001, 0.4)
(2.1646900155255877, 3.019951720402016, 0.4, 0.2)
(2.168467539515023, 3.019951720402016, 0.7000000000000001, 0.7000000000000001)
(2.1706902836633932, 4.677351412871983, 0.9, 0.7000000000000001)
(2.1725812600796384, 3.019951720402016, 0.5, 0.30000000000000004)
(2.1726520238153486, 3.019951720402016, 0.0, 0.1)
(2.1818664723016985, 3.019951720402016, 0.6000000000000001, 0.5)
(2.1824761137212505, 3.019951720402016, 0.30000000000000004, 0.2)
(2.185286942841439, 3.019951720402016, 0.7000000000000001, 0.8)
(2.1925609007716376, 3.019951720402016, 0.5, 0.4)
(2.192818145030539, 3.019951720402016, 0.4, 0.30000000000000004)
(2.1956993640237092, 3.019951720402016, 0.2, 0.2)
(2.1966315406358152, 3.019951720402016, 0.6000000000000001, 0.6)
(2.2021495415192387, 4.677351412871983, 0.9, 0.8)
(2.204102839311248, 3.019951720402016, 0.7000000000000001, 0.9)
(2.2057574245034997, 3.019951720402016, 0.1, 0.2)
(2.2065835784095853, 3.019951720402016, 0.30000000000000004, 0.30000000000000004)
(2.2072205747454734, 3.019951720402016, 0.5, 0.5)
(2.2096265393145824, 3.019951720402016, 0.4, 0.4)
(2.2103409810321413, 3.019951720402016, 0.6000000000000001, 0.7000000000000001)
(2.2134681199257153, 3.019951720402016, 0.0, 0.2)
(2.2163968100620024, 3.019951720402016, 0.2, 0.30000000000000004)
(2.2193650837714696, 3.019951720402016, 0.5, 0.6)
(2.22060696155116, 3.019951720402016, 0.30000000000000004, 0.4)
(2.221658655343576, 3.019951720402016, 0.4, 0.5)
(2.2236516926528136, 3.019951720402016, 0.1, 0.30000000000000004)
(2.2240920251239666, 3.019951720402016, 0.6000000000000001, 0.8)
(2.2280966995178035, 3.019951720402016, 0.2, 0.4)
(2.229129604888114, 3.019951720402016, 0.0, 0.30000000000000004)
(2.230355533310874, 3.019951720402016, 0.30000000000000004, 0.5)
(2.230385878851363, 3.019951720402016, 0.5, 0.7000000000000001)
(2.2313754258439804, 3.019951720402016, 0.4, 0.6)
(2.233511156042651, 3.019951720402016, 0.1, 0.4)
(2.2359793829865136, 3.019951720402016, 0.2, 0.5)
(2.2376233434445885, 3.019951720402016, 0.0, 0.4)
(2.2379922574264364, 3.019951720402016, 0.30000000000000004, 0.6)
(2.238875412268852, 3.019951720402016, 0.6000000000000001, 0.9)
(2.239965506010585, 3.019951720402016, 0.4, 0.7000000000000001)
(2.239975100526814, 3.019951720402016, 0.1, 0.5)
(2.2411498312739018, 3.019951720402016, 0.5, 0.8)
(2.2413899595198807, 4.677351412871983, 0.9, 0.9)
(2.241951697679209, 3.019951720402016, 0.2, 0.6)
(2.2431178605472275, 3.019951720402016, 0.0, 0.5)
(2.244537986689461, 3.019951720402016, 0.30000000000000004, 0.7000000000000001)
(2.244730159159812, 3.019951720402016, 0.1, 0.6)
(2.246895170135125, 3.019951720402016, 0.2, 0.7000000000000001)
(2.247109966751901, 3.019951720402016, 0.0, 0.6)
(2.2481273934861554, 3.019951720402016, 0.4, 0.8)
(2.2485423439826433, 3.019951720402016, 0.1, 0.7000000000000001)
(2.2502713414006346, 3.019951720402016, 0.0, 0.7000000000000001)
(2.2505655751690052, 3.019951720402016, 0.30000000000000004, 0.8)
(2.251287088362474, 3.019951720402016, 0.2, 0.8)
(2.251816998240879, 3.019951720402016, 0.1, 0.8)
(2.2523462799559866, 3.019951720402016, 0.5, 0.9)
(2.252956410128479, 3.019951720402016, 0.0, 0.8)
(2.2547995131731633, 3.019951720402016, 0.1, 0.9)
(2.255382503550946, 3.019951720402016, 0.0, 0.9)
(2.2554253550013104, 3.019951720402016, 0.2, 0.9)
(2.2563622977847575, 3.019951720402016, 0.4, 0.9)
(2.256454283768428, 3.019951720402016, 0.30000000000000004, 0.9)
(2.2604888360513518, 4.677351412871983, 0.7000000000000001, 0.1)
(2.267255218329298, 4.677351412871983, 0.8, 0.2)
(2.3139553149631187, 7.244359600749901, 0.9, 0.2)
(2.3478918836441456, 4.677351412871983, 0.8, 0.30000000000000004)
(2.3702129439489177, 4.677351412871983, 0.6000000000000001, 0.1)
(2.3993552980395156, 4.677351412871983, 0.8, 0.4)
(2.4303964779962524, 4.677351412871983, 0.7000000000000001, 0.2)
(2.43142376928804, 7.244359600749901, 0.9, 0.30000000000000004)
(2.4391103401460192, 4.677351412871983, 0.8, 0.5)
(2.4458288028729886, 4.677351412871983, 0.5, 0.1)
(2.474059795577604, 4.677351412871983, 0.8, 0.6)
(2.4929759455100338, 11.220184543019636, 0.9, 0.1)
(2.500078948226915, 4.677351412871983, 0.4, 0.1)
(2.5077895551370384, 7.244359600749901, 0.9, 0.4)
(2.5078304873402786, 4.677351412871983, 0.7000000000000001, 0.30000000000000004)
(2.508089993211178, 4.677351412871983, 0.8, 0.7000000000000001)
(2.5134853030980917, 7.244359600749901, 0.8, 0.1)
(2.5238770764040437, 4.677351412871983, 0.6000000000000001, 0.2)
(2.5405425604502514, 4.677351412871983, 0.30000000000000004, 0.1)
(2.544435798815924, 4.677351412871983, 0.8, 0.8)
(2.5570085338305093, 4.677351412871983, 0.7000000000000001, 0.4)
(2.5673814004072306, 7.244359600749901, 0.9, 0.5)
(2.571831342652885, 4.677351412871983, 0.2, 0.1)
(2.580490300635751, 4.677351412871983, 0.5, 0.2)
(2.58705495575112, 4.677351412871983, 0.8, 0.9)
(2.592547772748465, 4.677351412871983, 0.6000000000000001, 0.30000000000000004)
(2.594754307285355, 4.677351412871983, 0.7000000000000001, 0.5)
(2.5969063061010504, 4.677351412871983, 0.1, 0.1)
(2.6169693913838854, 4.677351412871983, 0.4, 0.2)
(2.617773440017457, 4.677351412871983, 0.0, 0.1)
(2.6204646404385774, 7.244359600749901, 0.9, 0.6)
(2.627577281547921, 4.677351412871983, 0.7000000000000001, 0.6)
(2.635825976676617, 4.677351412871983, 0.6000000000000001, 0.4)
(2.6395750676872978, 4.677351412871983, 0.5, 0.30000000000000004)
(2.64193110558495, 4.677351412871983, 0.30000000000000004, 0.2)
(2.658969459763042, 4.677351412871983, 0.7000000000000001, 0.7000000000000001)
(2.6601233534133835, 4.677351412871983, 0.2, 0.2)
(2.667120324929914, 4.677351412871983, 0.4, 0.30000000000000004)
(2.6686893358614157, 4.677351412871983, 0.6000000000000001, 0.5)
(2.673192369187669, 7.244359600749901, 0.9, 0.7000000000000001)
(2.6744155932975064, 4.677351412871983, 0.1, 0.2)
(2.6762710432261096, 4.677351412871983, 0.5, 0.4)
(2.6842575651521567, 4.677351412871983, 0.30000000000000004, 0.30000000000000004)
(2.6866594818847074, 4.677351412871983, 0.0, 0.2)
(2.6915320941015497, 4.677351412871983, 0.7000000000000001, 0.8)
(2.6958867662288872, 4.677351412871983, 0.2, 0.30000000000000004)
(2.6968843306661743, 4.677351412871983, 0.6000000000000001, 0.6)
(2.6975791389366743, 4.677351412871983, 0.4, 0.4)
(2.703672284073855, 4.677351412871983, 0.5, 0.5)
(2.70493228977099, 4.677351412871983, 0.1, 0.30000000000000004)
(2.709223589665019, 4.677351412871983, 0.30000000000000004, 0.4)
(2.7132392847988434, 4.677351412871983, 0.0, 0.30000000000000004)
(2.7162933690365403, 4.677351412871983, 0.2, 0.4)
(2.719785631325608, 4.677351412871983, 0.4, 0.5)
(2.721817645668499, 4.677351412871983, 0.1, 0.4)
(2.7233782495161254, 4.677351412871983, 0.6000000000000001, 0.7000000000000001)
(2.7267671738711465, 4.677351412871983, 0.5, 0.6)
(2.7268622545260652, 4.677351412871983, 0.30000000000000004, 0.5)
(2.727678847115375, 4.677351412871983, 0.0, 0.4)
(2.7280077093913744, 4.677351412871983, 0.7000000000000001, 0.9)
(2.730187326855147, 4.677351412871983, 0.2, 0.5)
(2.7312359221962113, 7.244359600749901, 0.9, 0.8)
(2.7329165866030873, 4.677351412871983, 0.1, 0.5)
(2.736991814899089, 4.677351412871983, 0.0, 0.5)
(2.738058212282102, 4.677351412871983, 0.4, 0.6)
(2.740823626273382, 4.677351412871983, 0.2, 0.6)
(2.7409167966465593, 4.677351412871983, 0.30000000000000004, 0.6)
(2.7410757739474727, 4.677351412871983, 0.1, 0.6)
